





   Tabela 4.3.11 - Produtos Sujeitos a Alíquotas por Unidade de Medida de
   Produto: Incidência Monofásica ou por Pauta (Bebidas Frias) - (CST 03 e
   04)


|      |Descrição do Produto     |NCM                  |Unidade  |Alíquotas          |Início de |Término de|
|Código|                         |                     |de Medida|em Reais           |Escrituraç|Escrituraç|
|      |                         |                     |         |                   |ão        |ão        |
|      |                         |                     |         |                   |Mês/Ano   |Mês/Ano   |
|      |                         |                     |         |PIS/PASEP|COFINS   |          |          |
|      |Refrigerantes ou Cervejas|                     |         |         |         |          |          |
|752   |Embalagens de Vidro      |7010.90.21           |Litro    |0,0124   |0,0576   |28/03/2011|30/04/2015|
|      |Retornáveis para         |                     |         |         |         |          |          |
|      |Refrigerantes ou Cervejas|                     |         |         |         |          |          |
|753   |Garrafas e Garrafões com |3923.30.00           |Litro    |0,0022   |0,0102   |28/03/2011|30/04/2015|
|      |Capacidade Nominal de    |                     |         |         |         |          |          |
|      |Envasamento Inferior a 10|                     |         |         |         |          |          |
|      |Litros                   |                     |         |         |         |          |          |
|754   |Garrafas e Garrafões com |3923.30.00           |Litro    |0,0022   |0,0102   |28/03/2011|30/04/2015|
|      |Capacidade Nominal de    |                     |         |         |         |          |          |
|      |Envasamento Igual ou     |                     |         |         |         |          |          |
|      |Superior a 10 Litros     |                     |         |         |         |          |          |
|755   |Lata de Aço para         |7310.21.10           |Litro    |0,0114   |0,0529   |28/03/2011|30/04/2015|
|      |Refrigerantes, Cervejas  |                     |         |         |         |          |          |
|      |sem Álcool ou Água       |                     |         |         |         |          |          |
|756   |Lata de Aço para Cervejas|7310.21.10           |Litro    |0,0114   |0,0529   |28/03/2011|30/04/2015|
|      |de Malte                 |                     |         |         |         |          |          |
|757   |Lata de Alumínio para    |7612.90.19           |Litro    |0,0114   |0,0529   |28/03/2011|30/04/2015|
|      |Refrigerantes, Cervejas  |                     |         |         |         |          |          |
|      |sem Álcool ou Água       |                     |         |         |         |          |          |
|758   |Lata de Alumínio para    |7612.90.19           |Litro    |0,0114   |0,0529   |28/03/2011|30/04/2015|
|      |Cervejas de Malte        |                     |         |         |         |          |          |
|759   |Pré-Formas de Embalagens |3923.30.00 Ex 01     |Unidade  |0,0013   |0,0061   |28/03/2011|30/04/2015|
|      |com Faixa de Gramatura de|                     |         |         |         |          |          |
|      |até 30 g                 |                     |         |         |         |          |          |
|760   |Pré-Formas de Embalagens |3923.30.00 Ex 01     |Unidade  |0,0033   |0,0153   |28/03/2011|30/04/2015|
|      |com Faixa de Gramatura   |                     |         |         |         |          |          |
|      |Acima de 30 até 42 g     |                     |         |         |         |          |          |
|762   |Pré-Formas de Embalagens |3923.30.00 Ex 01     |Unidade  |0,0055   |0,0255   |28/03/2011|30/04/2015|
|      |com Faixa de Gramatura   |                     |         |         |         |          |          |
|      |Acima de 42 g            |                     |         |         |         |          |          |
|                                                                                                         |
|800 e 900  |BEBIDAS FRIAS                                                                                |
|Tabela I - Águas Minerais Artificiais e Águas Gaseificadas Artificiais                                   |
|Código                                                                                                   |
|Tabela II - Água Mineral Natural (Incluídas as Naturalmente Gaseificadas)                                |
|Código|Produto                  |NCM                  |Unidade  |Alíquotas|Alíquotas|Início de |Término de|
|      |                         |                     |de Medida|         |         |Escrituraç|Escrituraç|
|      |                         |                     |         |PIS      |COFINS   |ão        |ão        |
|      |                         |                     |         |         |         |Mês/Ano   |Mês/Ano   |
|821   |Águas Minerais Naturais  |2201.10.00 Ex 01     |Litro    |0,0114   |0,0542   |01/01/2011|17/09/2012|
|      |Envasadas em Embalagens  |                     |         |         |         |          |          |
|      |de Capacidade até 9,999  |                     |         |         |         |          |          |
|      |Litros                   |                     |         |         |         |          |          |
|821   |Águas Minerais Naturais  |2201.10.00 Ex 01     |Litro    |0,00     |0,00     |18/09/2012|          |
|      |Envasadas em Embalagens  |                     |         |         |         |          |          |
|      |de Capacidade até 9,999  |                     |         |         |         |          |          |
|      |Litros                   |                     |         |         |         |          |          |
|822   |Águas Minerais Naturais  |                     |Litro    |0,0021   |0,0098   |01/01/2011|17/09/2012|
|      |Envasadas em Embalagens  |2201.10.00 Ex 02     |         |         |         |          |          |
|      |de Capacidade Igual ou   |                     |         |         |         |          |          |
|      |Superior a 10 Litros     |                     |         |         |         |          |          |
|822   |Águas Minerais Naturais  |                     |Litro    |0,00     |0,00     |18/09/2012|          |
|      |Envasadas em Embalagens  |2201.10.00 Ex 02     |         |         |         |          |          |
|      |de Capacidade Igual ou   |                     |         |         |         |          |          |
|      |Superior a 10 Litros     |                     |         |         |         |          |          |
